Date,Linalg norm,Name
2020/05/20/15/13/25,0.3185054528236297,Unknown
2020/05/20/15/13/25,0.14280208366547598,Unknown
2020/05/20/15/13/25,0.3052078163390507,Unknown
2020/05/20/15/13/25,0.20047672900907448,Unknown
2020/05/20/15/13/25,0.3279585245956489,Unknown
2020/05/20/15/13/25,0.327729731130578,Unknown
2020/05/20/15/13/25,0.3602565576255984,Unknown
2020/05/20/15/13/25,0.3618464546809401,Unknown
2020/05/20/15/13/25,0.2822585570502202,Unknown
2020/05/20/15/13/25,0.374402048350092,Unknown
2020/05/20/15/13/25,0.22601395685791115,Unknown
2020/05/20/15/13/25,0.3640789271618867,Unknown
2020/05/20/15/13/25,0.32439181835706965,Unknown
2020/05/20/15/13/25,0.27534634132904656,Unknown
2020/05/20/15/13/33,0.272623613501046,Unknown
2020/05/20/15/13/33,0.22527410021169805,Unknown
2020/05/20/15/13/33,0.29452298623275697,Unknown
2020/05/20/15/13/33,0.26139357765643856,Unknown
2020/05/20/15/13/33,0.32761711901541113,Unknown
2020/05/20/15/13/33,0.2543609789196617,Unknown
2020/05/20/15/13/33,0.2661918039953961,Unknown
2020/05/20/15/13/33,0.3402568387599555,Unknown
2020/05/20/15/13/33,0.3445737490336319,Unknown
2020/05/20/15/13/33,0.2190598562885505,Unknown
2020/05/20/15/13/33,0.25867552588104625,Unknown
2020/05/20/15/13/33,0.3688034627626257,Unknown
2020/05/20/15/13/33,0.30518334213880804,Unknown
2020/05/20/15/13/33,0.3849811230460657,Unknown
2020/05/20/15/13/33,0.3658231135006213,Unknown
2020/05/20/15/13/33,0.4075283711599788,AllThingsEka
2020/05/20/15/13/33,0.277292322245014,Unknown
2020/05/20/15/13/33,0.3984044216869185,Unknown
2020/05/20/15/13/33,0.20696836081432604,Unknown
2020/05/20/15/13/33,0.2900490780555017,Unknown
2020/05/20/15/13/33,0.33695551528996115,Unknown
2020/05/20/15/13/33,0.2931497928980851,Unknown
2020/05/20/15/13/33,0.18365590243978944,Unknown
2020/05/20/15/13/33,0.2961336169055945,Unknown
2020/05/20/15/13/34,0.5757882846163243,Rasmus
2020/05/20/15/13/34,0.5000359991881903,Rasmus
2020/05/20/15/13/36,0.5204615158956762,Rasmus
2020/05/20/15/13/36,0.6625973289911021,Rasmus
2020/05/20/15/13/36,0.6560506564926216,Rasmus
2020/05/20/15/13/37,0.6595339214118614,Rasmus
2020/05/20/15/13/37,0.6864497485124321,Rasmus
2020/05/20/15/13/38,0.6697138029782654,Rasmus
2020/05/20/15/13/38,0.6735258021603011,Rasmus
2020/05/20/15/13/39,0.6618929896308271,Rasmus
2020/05/20/15/13/43,0.4287555452725914,Rasmus
2020/05/21/13/37/09,0.3502012672332083,Unknown
2020/05/21/13/37/10,0.3705708668259837,Unknown
2020/05/21/13/37/11,0.3427383193363015,Unknown
2020/05/21/13/37/12,0.38785760902779975,Unknown
2020/05/21/13/37/12,0.5083682550412498,Lukas
2020/05/21/13/37/13,0.5519533491223572,Lukas
2020/05/21/13/37/14,0.5470970011238547,Lukas
2020/05/21/13/37/14,0.5210085938396594,Lukas
2020/05/21/13/37/15,0.5163883803774598,Lukas
2020/05/21/13/37/16,0.5191806692421389,Lukas
2020/05/21/13/37/16,0.5265713811636763,Lukas
2020/05/21/13/37/17,0.5279434716575928,Lukas
2020/05/21/13/37/18,0.5544809809244342,Lukas
2020/05/21/13/37/18,0.50587387991338,Lukas
2020/05/21/13/37/19,0.5446940237955785,Lukas
2020/05/21/13/37/20,0.5494545215206555,Lukas
2020/05/21/13/37/21,0.5270113927765565,Lukas
2020/05/21/13/37/21,0.5367652949566133,Lukas
2020/05/21/13/37/22,0.5134440290843485,Lukas
2020/05/21/13/37/23,0.4625939257101789,Lukas
2020/05/21/13/37/23,0.4590783387130397,Lukas
2020/05/21/13/37/24,0.4840476406790565,Lukas
2020/05/21/13/37/25,0.5445752211214439,Lukas
2020/05/21/13/37/26,0.5538737430140408,Lukas
2020/05/21/13/37/26,0.5560295462145167,Lukas
2020/05/21/13/37/27,0.5121353379205942,Lukas
2020/05/21/13/37/28,0.5322402386921438,Lukas
2020/05/21/13/37/28,0.5234325571041785,Lukas
2020/05/21/13/37/31,0.5562168980340259,Lukas
2020/05/21/13/37/31,0.5329234122918856,Lukas
2020/05/21/13/37/32,0.5845505174326522,Lukas
2020/05/21/13/37/33,0.5748349693140817,Lukas
2020/05/21/13/37/34,0.5303029355208663,Lukas
2020/05/21/13/37/34,0.5332891827362465,Lukas
2020/05/21/13/37/35,0.5562940168198109,Lukas
2020/05/21/13/37/36,0.5266390707652278,Lukas
2020/05/21/13/37/37,0.536654960492484,Lukas
2020/05/21/13/37/37,0.5793160484019491,Lukas
2020/05/21/13/37/38,0.5400362967245357,Lukas
2020/05/21/13/37/39,0.507568868953753,Lukas
2020/05/21/13/37/39,0.4975766189307352,Lukas
2020/05/21/13/37/40,0.4813984679750748,Lukas
2020/05/21/13/37/41,0.4575639760406757,Lukas
2020/05/21/13/37/41,0.5037151985265104,Lukas
2020/05/21/13/37/42,0.5239913042781548,Lukas
2020/05/21/13/37/43,0.5195896668644935,Lukas
2020/05/21/13/37/44,0.5359771549579675,Lukas
2020/05/21/13/37/44,0.5438988194320719,Lukas
2020/05/21/13/37/45,0.5683985551845304,Lukas
2020/05/21/13/37/46,0.5627079923291433,Lukas
2020/05/21/13/37/46,0.5427602695960807,Lukas
2020/05/21/13/37/47,0.5719508383782017,Lukas
2020/05/21/13/37/48,0.5797677308258264,Lukas
2020/05/21/13/37/48,0.5804415206298055,Lukas
2020/05/21/13/37/49,0.5733306708773809,Lukas
2020/05/21/13/37/50,0.581130564989111,Lukas
2020/05/21/13/37/50,0.5595040500023695,Lukas
2020/05/21/13/37/51,0.5116389002165362,Lukas
2020/05/21/13/37/52,0.5037643820196027,Lukas
2020/05/21/13/37/53,0.5079126771332938,Lukas
2020/05/21/13/37/53,0.5031293060668902,Lukas
2020/05/21/13/37/54,0.5075124235274258,Lukas
2020/05/21/13/37/55,0.4963319005801749,Lukas
2020/05/21/13/37/55,0.5658498423078555,Lukas
2020/05/21/13/37/56,0.5372240344684536,Lukas
2020/05/21/13/37/57,0.5355205631058252,Lukas
2020/05/21/13/37/57,0.5405493841830253,Lukas
2020/05/21/13/37/58,0.5679172794875784,Lukas
2020/05/21/13/37/59,0.5099360216043132,Lukas
2020/05/21/13/37/59,0.5032704444040116,Lukas
2020/05/21/13/38/00,0.4932528411425152,Lukas
2020/05/21/13/38/01,0.4910269961855902,Lukas
2020/05/21/13/38/02,0.5109647619937894,Lukas
2020/05/21/13/38/02,0.4968554323117237,Lukas
2020/05/21/13/38/03,0.5163078073982548,Lukas
2020/05/21/13/38/04,0.4927828603362452,Lukas
2020/05/21/13/38/04,0.4927353353189882,Lukas
2020/05/21/13/38/05,0.5093415406743408,Lukas
2020/05/21/13/38/06,0.5850809193503771,Lukas
2020/05/21/13/38/06,0.5603444214621961,Lukas
2020/05/21/13/38/07,0.5468697917587542,Lukas
2020/05/21/13/38/08,0.4875333354800484,Lukas
2020/05/21/13/38/09,0.5121081864463961,Lukas
2020/05/21/13/38/09,0.4814279565692249,Lukas
2020/05/21/13/38/10,0.5441860606797795,Lukas
2020/05/21/13/38/11,0.5278542814763939,Lukas
2020/05/22/12/14/39,0.5663348334182301,Lukas
2020/05/22/12/14/40,0.6783182522302713,Lukas
2020/05/22/12/14/40,0.6669681420222775,Lukas
2020/05/22/12/14/41,0.6157823184957572,Lukas
2020/05/22/12/14/42,0.7012638827436393,Lukas
2020/05/22/12/14/43,0.6546433697369902,Lukas
2020/05/22/12/14/43,0.6395027599045309,Lukas
2020/05/22/12/14/44,0.5944063265305525,Lukas
2020/05/22/18/18/42,0.6078013083380684,Rasmus
2020/05/22/18/18/43,0.7283505539579669,Rasmus
2020/05/22/18/18/43,0.7488553638265645,Rasmus
2020/05/22/18/18/44,0.7736969093025232,Rasmus
2020/05/22/18/18/44,0.7734765022617374,Rasmus
2020/05/22/18/18/45,0.7582662628386694,Rasmus
2020/05/22/18/18/45,0.7566977336297934,Rasmus
2020/05/22/18/18/46,0.7534865123234804,Rasmus
2020/05/22/18/18/46,0.7812151721305183,Rasmus
2020/05/22/18/18/47,0.7605328936290294,Rasmus
2020/05/22/18/18/47,0.7842280282381039,Rasmus
2020/05/22/18/18/48,0.7594389688961181,Rasmus
2020/05/23/15/58/05,0.6636536592911637,Rasmus
2020/05/23/15/58/05,0.6927463251353838,Rasmus
2020/05/23/15/58/06,0.6025726869927502,Rasmus
2020/05/23/15/58/06,0.7185818687043086,Rasmus
2020/05/23/15/58/07,0.7844686972894835,Rasmus
2020/05/23/15/58/07,0.7964257728133887,Rasmus
2020/05/23/15/58/08,0.6616763874265319,Rasmus
2020/05/23/15/58/08,0.7517814777516086,Rasmus
2020/05/23/15/58/09,0.6450314645098467,Rasmus
2020/05/23/15/58/09,0.6424643436476396,Rasmus
2020/05/23/15/58/10,0.7414892277313317,Rasmus
2020/05/23/15/58/10,0.7769008444438709,Rasmus
2020/05/23/15/58/11,0.7530857439111911,Rasmus
2020/05/23/15/58/11,0.7361557053817949,Rasmus
2020/05/23/15/58/12,0.7566639229717295,Rasmus
2020/05/23/15/58/12,0.7581159251936097,Rasmus
2020/05/23/15/58/13,0.7052294689756109,Rasmus
2020/05/23/15/58/13,0.6740369358866838,Rasmus
2020/05/23/15/58/14,0.6890596369079864,Rasmus
2020/05/23/15/58/14,0.7214039524806358,Rasmus
2020/05/23/15/58/15,0.7280649662747236,Rasmus
2020/05/23/15/58/15,0.7229405193004862,Rasmus
2020/05/23/15/58/16,0.7121370764275317,Rasmus
2020/05/23/15/58/16,0.698203161718526,Rasmus
2020/05/23/15/58/17,0.7020568136631264,Rasmus
2020/05/23/15/58/17,0.7350341652736101,Rasmus
2020/05/23/15/58/17,0.7360738907521024,Rasmus
2020/05/23/15/58/18,0.7043240013118846,Rasmus
2020/05/23/15/58/19,0.7265704423057121,Rasmus
2020/05/23/15/58/19,0.7114342230723704,Rasmus
2020/05/23/15/58/19,0.7248161568318583,Rasmus
2020/05/23/15/58/20,0.7204180171918597,Rasmus
2020/05/23/15/58/20,0.7051924508463628,Rasmus
2020/05/23/15/58/21,0.7042226588794089,Rasmus
2020/05/23/15/58/21,0.692204849937067,Rasmus
2020/05/23/15/58/22,0.6998914118266932,Rasmus
2020/05/23/15/58/22,0.7073062420285409,Rasmus
2020/05/23/15/58/23,0.7098706742975864,Rasmus
2020/05/23/15/58/23,0.7110471073267621,Rasmus
2020/05/23/15/58/24,0.7100568989792172,Rasmus
2020/05/23/15/58/24,0.7065802063674913,Rasmus
2020/05/23/15/58/25,0.6731161229331063,Rasmus
2020/05/23/15/58/25,0.7151531698068769,Rasmus
2020/05/23/15/58/26,0.6894984622823301,Rasmus
2020/05/23/15/58/26,0.6988998767609833,Rasmus
2020/05/23/15/58/27,0.6784986564023963,Rasmus
2020/05/23/15/58/27,0.6941698564612764,Rasmus
2020/05/23/15/58/27,0.681171370312625,Rasmus
2020/05/23/15/58/28,0.6943251126220473,Rasmus
2020/05/23/15/58/28,0.6828158728848475,Rasmus
2020/05/23/15/58/29,0.7098748778297188,Rasmus
2020/05/23/15/58/30,0.680203327932354,Rasmus
2020/05/23/15/58/30,0.6989368213197411,Rasmus
2020/05/23/15/58/30,0.68938191922529,Rasmus
2020/05/23/15/58/31,0.6860363579693245,Rasmus
2020/05/23/15/58/31,0.6948528197315046,Rasmus
2020/05/23/15/58/32,0.7006045707626142,Rasmus
2020/05/23/15/58/32,0.7375038762058044,Rasmus
2020/05/23/15/58/33,0.7223237350042551,Rasmus
2020/05/23/15/58/33,0.7152085670929929,Rasmus
2020/05/23/15/58/34,0.7213523813284461,Rasmus
2020/05/23/15/58/34,0.7376358427448142,Rasmus
2020/05/23/15/58/35,0.7102237023303991,Rasmus
2020/05/23/15/58/36,0.6462586701750297,Rasmus
2020/05/23/15/58/36,0.6719685880442829,Rasmus
2020/05/23/15/58/37,0.6732487162112898,Rasmus
2020/05/23/15/58/37,0.7460132118810945,Rasmus
2020/05/23/15/58/38,0.7343103348256605,Rasmus
2020/05/23/15/58/38,0.7730737930533624,Rasmus
2020/05/23/15/58/38,0.7859511145422575,Rasmus
2020/05/23/15/58/39,0.7849296148639566,Rasmus
2020/05/23/15/58/39,0.7786821254673958,Rasmus
2020/05/23/15/58/40,0.7543176900621464,Rasmus
2020/05/23/15/58/40,0.7760181076993262,Rasmus
2020/05/23/15/58/41,0.7754182647684049,Rasmus
2020/05/23/15/58/41,0.7770599406308071,Rasmus
2020/05/23/15/58/42,0.7683972540709131,Rasmus
2020/05/23/15/58/42,0.7622420826083515,Rasmus
2020/05/23/15/58/43,0.7799081249726973,Rasmus
2020/05/23/15/58/43,0.7720152410030467,Rasmus
2020/05/23/15/58/44,0.7681603158478225,Rasmus
2020/05/23/15/58/44,0.7792373718982121,Rasmus
2020/05/23/15/58/45,0.7920092776197929,Rasmus
2020/05/23/15/58/45,0.7768737128942702,Rasmus
2020/05/23/15/58/45,0.7812393784067074,Rasmus
2020/05/23/15/58/46,0.797027484064869,Rasmus
2020/05/23/15/58/46,0.7667460868884742,Rasmus
2020/05/23/15/58/47,0.8031175828438101,Rasmus
2020/05/23/15/58/47,0.79100959443894,Rasmus
2020/05/23/15/58/48,0.769181894590819,Rasmus
2020/05/23/15/58/48,0.7936993362373511,Rasmus
2020/05/23/15/58/49,0.7883763768433681,Rasmus
2020/05/23/15/58/49,0.7724615944072808,Rasmus
2020/05/23/15/58/50,0.7842307374843411,Rasmus
2020/05/23/15/58/50,0.785671074122239,Rasmus
2020/05/23/15/58/51,0.757215347474736,Rasmus
2020/05/23/15/58/51,0.7582435962641251,Rasmus
2020/05/23/15/58/52,0.7640481783983918,Rasmus
2020/05/23/15/58/52,0.7813723837977997,Rasmus
2020/05/23/15/58/53,0.7593723231171452,Rasmus
2020/05/23/15/58/53,0.7618087308115002,Rasmus
2020/05/23/15/58/53,0.7650127892014604,Rasmus
2020/05/23/15/58/54,0.7488797998422501,Rasmus
2020/05/23/15/58/54,0.7481340855777119,Rasmus
2020/05/23/15/58/55,0.7139134203416858,Rasmus
2020/05/23/15/58/55,0.7133705756465372,Rasmus
2020/05/23/15/58/56,0.7090142832465527,Rasmus
2020/05/23/15/58/56,0.7295924614629349,Rasmus
2020/05/23/15/58/57,0.7232386176617382,Rasmus
2020/05/23/15/58/57,0.7170867359974851,Rasmus
2020/05/23/15/58/58,0.6938212090640296,Rasmus
2020/05/23/15/58/58,0.6886557707839753,Rasmus
2020/05/23/15/58/59,0.7075202956366626,Rasmus
2020/05/23/15/58/59,0.7218299415015852,Rasmus
2020/05/23/15/59/00,0.7149451853422671,Rasmus
2020/05/23/15/59/00,0.6866964296969094,Rasmus
2020/05/23/15/59/01,0.6717638874449772,Rasmus
2020/05/23/15/59/01,0.6747400036645514,Rasmus
2020/05/23/15/59/01,0.6719695302112049,Rasmus
2020/05/23/15/59/02,0.6756962401717068,Rasmus
2020/05/23/15/59/03,0.6714907759787176,Rasmus
2020/05/23/15/59/03,0.6835139682408964,Rasmus
2020/05/23/15/59/04,0.6836123638340779,Rasmus
2020/05/23/15/59/04,0.6777305883688016,Rasmus
2020/05/23/15/59/05,0.6113434357496117,Rasmus
2020/05/23/15/59/05,0.6213913322003939,Rasmus
2020/05/23/15/59/06,0.6269730210902291,Rasmus
2020/05/23/15/59/06,0.6365799781170416,Rasmus
2020/05/23/15/59/07,0.5954720438351211,Rasmus
2020/05/23/15/59/07,0.6504674453947066,Rasmus
2020/05/23/15/59/08,0.6565597287978855,Rasmus
2020/05/23/15/59/08,0.6194664959537983,Rasmus
2020/05/23/15/59/09,0.632212853361797,Rasmus
2020/05/23/15/59/09,0.6424852432318289,Rasmus
2020/05/23/15/59/10,0.5974616766268499,Rasmus
2020/05/23/15/59/12,0.6100894865628526,Rasmus
2020/05/23/15/59/13,0.6367695115659366,Rasmus
2020/05/23/15/59/13,0.6411899324273577,Rasmus
2020/05/23/15/59/14,0.5577390793150583,Rasmus
2020/05/23/15/59/14,0.6315335642013482,Rasmus
2020/05/23/15/59/15,0.7165834289143158,Rasmus
2020/05/23/15/59/15,0.6589992623728638,Rasmus
2020/05/23/15/59/16,0.6120359916149111,Rasmus
2020/05/23/15/59/16,0.6256259650301732,Rasmus
2020/05/23/15/59/17,0.6093047732212808,Rasmus
2020/05/23/15/59/17,0.6356885611463717,Rasmus
2020/05/23/15/59/18,0.6600738583936865,Rasmus
2020/05/23/15/59/18,0.6533977225892404,Rasmus
2020/05/23/15/59/19,0.6645177456656142,Rasmus
2020/05/23/15/59/19,0.6988889529959276,Rasmus
2020/05/23/15/59/20,0.7091557024111479,Rasmus
2020/05/23/15/59/20,0.6623393574545225,Rasmus
2020/05/23/15/59/21,0.7189868319146799,Rasmus
2020/05/23/15/59/21,0.7240816139312203,Rasmus
2020/05/23/15/59/22,0.7065240092179608,Rasmus
2020/05/23/15/59/22,0.6876807143035909,Rasmus
2020/05/23/15/59/23,0.6765114776359833,Rasmus
2020/05/23/15/59/23,0.7287686538088226,Rasmus
2020/05/23/15/59/24,0.7673392752685106,Rasmus
2020/05/23/15/59/24,0.7433664006878228,Rasmus
2020/05/23/15/59/25,0.7653094745403497,Rasmus
2020/05/23/15/59/25,0.730586534549012,Rasmus
2020/05/23/15/59/26,0.6752034645449805,Rasmus
2020/05/23/20/48/00,0.5760635692228653,Rasmus
2020/05/23/20/48/00,0.6092317986406437,Rasmus
2020/05/23/20/48/01,0.6176389955629975,Rasmus
2020/05/23/20/48/01,0.6080213116425123,Rasmus
2020/05/23/20/48/02,0.6207896089335414,Rasmus
2020/05/23/20/48/02,0.5921308416228576,Rasmus
2020/05/23/20/48/03,0.6395488059958823,Rasmus
2020/05/23/20/48/03,0.6555128758458786,Rasmus
2020/05/23/20/48/04,0.6136119136435358,Rasmus
2020/05/23/20/48/04,0.5062880815802727,Rasmus
2020/05/23/20/48/05,0.5839171397407084,Rasmus
2020/05/23/20/48/05,0.5826524177635443,Rasmus
2020/05/23/20/48/06,0.5494460514943825,Rasmus
2020/05/23/20/48/07,0.6709584461855298,Rasmus
2020/05/23/20/48/07,0.6978408071759855,Rasmus
2020/05/23/20/48/08,0.7223494629318786,Rasmus
2020/05/23/20/48/08,0.7065639360041969,Rasmus
2020/05/23/20/48/09,0.7147797745049156,Rasmus
2020/05/23/20/48/09,0.7100240436605105,Rasmus
2020/05/23/20/48/09,0.6434978041181278,Rasmus
2020/05/23/20/48/10,0.6654418671954294,Rasmus
2020/06/02/18/04/45,0.6495139412082995,Rasmus
2020/06/02/18/04/45,0.6395899337897375,Rasmus
2020/06/02/18/04/46,0.6538098922419762,Rasmus
2020/06/02/18/04/46,0.644979385132052,Rasmus
2020/06/02/18/04/47,0.6260977543647345,Rasmus
2020/06/02/18/04/47,0.6583336200305319,Rasmus
2020/06/02/18/04/48,0.6517996749812293,Rasmus
2020/06/02/18/04/48,0.6139977006525197,Rasmus
2020/06/02/18/04/49,0.6471707381401679,Rasmus
2020/06/02/18/04/49,0.6468210886006844,Rasmus
2020/06/02/18/04/49,0.6505718678891691,Rasmus
2020/06/02/18/04/50,0.6592722012691057,Rasmus
2020/06/02/18/04/50,0.6440901863774922,Rasmus
2020/06/02/18/04/51,0.6479379407367714,Rasmus
2020/06/02/18/04/51,0.6375403835184472,Rasmus
2020/06/02/18/04/52,0.6427974030000521,Rasmus
2020/06/02/18/04/52,0.6502614763791461,Rasmus
2020/06/02/18/04/53,0.664099905462587,Rasmus
2020/06/02/18/04/53,0.645360907796239,Rasmus
2020/06/02/18/04/54,0.6266843467710632,Rasmus
2020/06/02/20/53/57,0.5824246874078229,Rasmus
2020/06/02/20/53/57,0.6174529891017269,Rasmus
2020/06/02/20/53/58,0.606893213107196,Rasmus
2020/06/02/20/53/58,0.6254282640117695,Rasmus
2020/06/02/20/53/59,0.6206508215760469,Rasmus
2020/06/02/20/53/59,0.6153550598260982,Rasmus
2020/06/02/20/54/00,0.6069039339373852,Rasmus
2020/06/02/20/54/00,0.6355423349222542,Rasmus
2020/06/02/20/54/01,0.6117703636945717,Rasmus
2020/06/02/20/54/01,0.5871575548102002,Rasmus
2020/06/02/20/54/02,0.5950184713419764,Rasmus
2020/06/02/20/54/02,0.5370815081586144,Rasmus
2020/06/02/20/54/03,0.612047956387635,Rasmus
2020/06/02/20/54/03,0.6140238422222377,Rasmus
2020/06/02/20/54/04,0.6114577270649926,Rasmus
2020/06/02/20/54/04,0.5713105379163341,Rasmus
2020/06/02/20/54/05,0.6260369622605384,Rasmus
2020/06/02/20/54/05,0.5991200521275265,Rasmus
2020/06/02/20/54/06,0.6310201921344188,Rasmus
2020/06/02/20/54/06,0.611247528447489,Rasmus
2020/06/02/20/54/07,0.5698320957644176,Rasmus
2020/06/02/20/54/07,0.5921184146723195,Rasmus
2020/06/02/20/54/08,0.6184223426678217,Rasmus
2020/06/02/20/54/08,0.5813628457053835,Rasmus
2020/06/02/20/54/08,0.6309964885051427,Rasmus
2020/06/02/20/54/09,0.583170815148673,Rasmus
2020/06/02/20/54/09,0.5791285411666001,Rasmus
2020/06/02/20/54/10,0.5796294688516026,Rasmus
2020/06/02/20/54/10,0.5976395571382351,Rasmus
2020/06/02/20/54/11,0.6174941637096045,Rasmus
2020/06/02/20/54/11,0.5650551423730674,Rasmus
2020/06/02/20/54/12,0.6340156983247955,Rasmus
2020/06/02/20/54/12,0.6366886309815148,Rasmus
2020/06/02/20/54/13,0.6085649632714512,Rasmus
2020/06/02/20/54/13,0.6164850563590007,Rasmus
2020/06/02/20/54/14,0.642599277797021,Rasmus
2020/06/02/20/54/14,0.4612444852220593,Rasmus
2020/06/02/20/54/15,0.5473833862342592,Rasmus
2020/06/02/20/54/15,0.5853115937621458,Rasmus
2020/06/02/20/54/16,0.5898767723248841,Rasmus
2020/06/02/20/54/16,0.5452834762352976,Rasmus
2020/06/02/20/54/17,0.5906778521751814,Rasmus
2020/06/02/20/54/17,0.5826870329744873,Rasmus
2020/06/02/20/54/17,0.5920644594253042,Rasmus
2020/06/02/20/54/18,0.6052972851680904,Rasmus
2020/06/02/20/54/18,0.5516340382727274,Rasmus
2020/06/02/20/54/19,0.5784152159623595,Rasmus
2020/06/02/20/54/19,0.5538269953326123,Rasmus
2020/06/02/20/54/20,0.520539704244442,Rasmus
2020/06/02/20/54/20,0.5553358015986807,Rasmus
2020/06/02/20/54/21,0.5680215854906007,Rasmus
2020/06/02/20/54/21,0.5981109960513546,Rasmus
2020/06/02/20/54/22,0.5606889610000938,Rasmus
2020/06/02/20/54/22,0.5758350485917367,Rasmus
2020/06/02/20/54/23,0.4681965155600644,Rasmus
2020/06/02/20/54/23,0.4329446390789761,Rasmus
2020/06/02/20/54/24,0.4069457930077285,Rasmus
2020/06/02/20/54/33,0.5632196886886572,Rasmus
2020/06/02/20/54/33,0.5620604447728542,Rasmus
2020/06/02/20/54/34,0.5621187032028863,Rasmus
2020/06/02/20/54/34,0.6168678207535088,Rasmus
2020/06/02/20/54/34,0.5854014567813384,Rasmus
2020/06/02/20/54/35,0.5656965669419547,Rasmus
2020/06/02/20/54/35,0.5688316285770587,Rasmus
2020/06/02/20/54/36,0.6202326842333963,Rasmus
2020/06/02/20/54/36,0.6314281960648336,Rasmus
2020/06/02/20/54/37,0.6299060624546464,Rasmus
2020/06/02/20/54/37,0.5859073743901358,Rasmus
2020/06/02/20/54/38,0.5256649882840347,Rasmus
2020/06/02/20/54/38,0.5151444354653206,Lukas
2020/06/02/20/54/39,0.4989306099325489,Lukas
2020/06/02/20/54/39,0.4904570620562518,Lukas
2020/06/02/20/54/40,0.5076254267410725,Lukas
2020/06/02/20/54/40,0.5339912671412217,Rasmus
2020/06/02/20/54/41,0.5940772829459615,Rasmus
2020/06/02/20/54/41,0.666815703308067,Rasmus
2020/06/02/20/54/42,0.6436964655366006,Rasmus
2020/06/02/20/54/42,0.5704886223557948,Rasmus
2020/06/02/20/54/42,0.6195475559260019,Rasmus
2020/06/02/20/54/43,0.6173852064145797,Rasmus
